id,date,hour,bc_price,bc_demand,ab_price,ab_demand,transfer,bc_price_evo
23016,0.031547,1.0,0.066561,0.361797,0.003467,0.422915,0.414912,1
23017,0.469537,0.765957,0.032305,0.434097,0.002173,0.337131,0.535088,0
23018,0.87651,0.340426,0.030984,0.579441,0.00198,0.552305,0.675877,1
23019,0.460953,0.340426,0.063408,0.566796,0.004352,0.505438,0.367544,0
23020,0.880669,0.744681,0.038429,0.382029,0.002381,0.279389,0.75614,0
23021,0.889253,0.361702,0.028942,0.525141,0.001973,0.571207,0.382018,0
23022,0.912084,0.276596,0.064009,0.320887,0.004206,0.359399,0.704386,1
23023,0.438786,0.765957,0.072055,0.545968,0.003467,0.422915,0.414912,1
23024,0.018141,0.829787,0.046866,0.462214,0.003467,0.422915,0.414912,0
23025,0.884695,0.851064,0.031104,0.416989,0.002,0.41274,0.632018,0
23026,0.429539,0.702128,0.081092,0.409253,0.003467,0.422915,0.414912,1
23027,0.004425,0.510638,0.050168,0.528414,0.003467,0.422915,0.414912,0
23028,0.447016,0.255319,0.094302,0.419667,0.001003,0.306318,0.589474,1
23029,0.911464,0.297872,0.049838,0.369682,0.003199,0.353703,0.736842,1
23030,0.004956,0.808511,0.056323,0.665129,0.003467,0.422915,0.414912,0
23031,0.87589,0.531915,0.034676,0.676138,0.002287,0.731486,0.412281,1
23032,0.447016,0.744681,0.177015,0.812853,0.012139,0.733299,0.337281,1
23033,0.03199,0.659574,0.063408,0.309432,0.003467,0.422915,0.414912,1
23034,0.906774,0.06383,0.048697,0.306903,0.003268,0.308648,0.507456,0
23035,0.867749,0.957447,0.027771,0.43737,0.000877,0.290782,0.771053,1
23036,0.902748,0.829787,0.073406,0.552217,0.004846,0.591403,0.554386,1
23037,0.461086,0.93617,0.03918,0.359863,0.002682,0.27188,0.353947,1
23038,0.456042,0.425532,0.047346,0.636715,0.003238,0.5971,0.354825,0
23039,0.452104,0.531915,0.034646,0.547456,0.002393,0.533402,0.207895,0
23040,0.018583,0.978723,0.053981,0.450015,0.003467,0.422915,0.414912,1
23041,0.866997,0.723404,0.036238,0.498661,0.002414,0.321595,0.608772,1
23042,0.447591,0.851064,0.075057,0.723892,0.005224,0.529259,0.42807,1
23043,0.446927,0.382979,0.043653,0.472478,0.00259,0.22579,0.765789,1
23044,0.872439,0.191489,0.029002,0.229991,0.001818,0.31564,0.833772,0
23045,0.907349,0.957447,0.055662,0.441833,0.003781,0.403677,0.401754,0
23046,0.014159,0.319149,0.0662,0.582118,0.003467,0.422915,0.414912,1
23047,0.438742,0.638298,0.061547,0.500595,0.003467,0.422915,0.414912,1
23048,0.021946,0.93617,0.051219,0.399881,0.003467,0.422915,0.414912,0
23049,0.44237,0.191489,0.03891,0.116781,0.002599,0.120145,0.500526,0
23050,0.894562,0.808511,0.0789,0.646831,0.00511,0.549715,0.672807,1
23051,0.876731,0.893617,0.030863,0.433502,0.001489,0.320559,0.767544,0
23052,0.460068,0.765957,0.032845,0.577209,0.002169,0.523045,0.396491,1
23053,0.908101,0.340426,0.087607,0.467123,0.005719,0.371828,0.634211,1
23054,0.911508,0.765957,0.043893,0.396311,0.002794,0.283273,0.801754,1
23055,0.018627,0.361702,0.075327,0.413419,0.003467,0.422915,0.414912,1
23056,0.899031,0.021277,0.057674,0.522612,0.00376,0.474107,0.641228,0
23057,0.464404,0.404255,0.147022,0.533323,0.00994,0.504143,0.452632,1
23058,0.437945,0.212766,0.046806,0.10488,0.003467,0.422915,0.414912,0
23059,0.880536,0.744681,0.038789,0.620351,0.002619,0.571207,0.419737,0
23060,0.021857,0.06383,0.071995,0.345433,0.003467,0.422915,0.414912,1
23061,0.022742,0.148936,0.063468,0.113657,0.003467,0.422915,0.414912,0
23062,0.898589,0.361702,0.081632,0.455222,0.004533,0.279907,0.869298,1
23063,0.465112,0.0,0.061247,0.304969,0.004192,0.335577,0.274561,1
23064,0.460157,0.212766,0.021166,0.100119,0.001408,0.101243,0.762719,0
23065,0.995575,0.765957,0.085625,0.530051,0.005501,0.437856,0.602193,1
23066,0.425556,0.06383,0.069863,0.18432,0.003467,0.422915,0.414912,0
23067,0.030884,0.297872,0.059595,0.470842,0.003467,0.422915,0.414912,0
23068,0.013274,0.978723,0.097574,0.549241,0.003467,0.422915,0.414912,1
23069,0.023185,0.531915,0.07959,0.446742,0.003467,0.422915,0.414912,1
23070,0.885005,0.87234,0.088747,0.415799,0.005997,0.394355,0.424561,1
23071,0.889164,0.446809,0.036628,0.595656,0.002547,0.631279,0.312281,1
23072,0.884828,0.617021,0.029242,0.548944,0.002025,0.559296,0.399561,0
23073,0.44321,0.595745,0.044314,0.353466,0.002968,0.302693,0.564912,0
23074,0.017964,0.914894,0.076318,0.430675,0.003467,0.422915,0.414912,0
23075,0.460688,0.87234,0.044974,0.511306,0.003105,0.428534,0.184649,0
23076,0.906995,0.297872,0.066921,0.357185,0.005079,0.480321,0.345614,1
23077,0.885094,0.680851,0.062357,0.526778,0.004393,0.659762,0.23114,1
23078,0.451484,0.595745,0.042813,0.63255,0.002927,0.422915,0.446053,0
23079,0.433432,0.021277,0.041431,0.184469,0.003467,0.422915,0.414912,0
23080,0.912261,0.765957,0.05224,0.442874,0.003546,0.441222,0.342982,0
23081,0.437857,0.659574,0.050859,0.480809,0.003467,0.422915,0.414912,0
23082,0.443432,0.851064,0.068782,0.536745,0.004863,0.566028,0.439474,1
23083,0.899075,0.680851,0.085025,0.546415,0.005517,0.542983,0.644737,1
23084,0.004513,0.425532,0.102198,0.47828,0.003467,0.422915,0.414912,1
23085,0.031459,0.12766,0.05296,0.128979,0.003467,0.422915,0.414912,0
23086,0.473519,0.191489,0.030353,0.234454,0.002046,0.251165,0.6,1
23087,0.005265,0.276596,0.149664,0.501488,0.003467,0.422915,0.414912,1
23088,0.022742,0.446809,0.102738,0.482148,0.003467,0.422915,0.414912,1
23089,0.447547,0.361702,0.042873,0.476793,0.000931,0.211548,0.575,1
23090,0.030839,0.595745,0.119521,0.568283,0.003467,0.422915,0.414912,1
23091,0.026769,0.702128,0.059865,0.455668,0.003467,0.422915,0.414912,0
23092,0.005398,0.680851,0.106311,0.407022,0.003467,0.422915,0.414912,1
23093,0.027388,0.93617,0.074817,0.414311,0.003467,0.422915,0.414912,0
23094,0.027255,0.765957,0.077639,0.33368,0.003467,0.422915,0.414912,0
23095,0.013053,0.361702,0.041582,0.593871,0.003467,0.422915,0.414912,0
23096,0.44321,0.957447,0.044764,0.408361,0.003006,0.311497,0.494298,0
23097,0.45613,0.680851,0.024168,0.321779,0.001257,0.241326,0.747368,0
23098,0.455821,0.574468,0.033025,0.391996,0.002233,0.350337,0.671491,0
23099,0.465289,0.340426,0.055572,0.468462,0.003833,0.509581,0.204825,1
23100,0.447237,0.06383,0.035817,0.299762,0.002351,0.424392,0.697368,0
23101,0.433521,0.787234,0.076768,0.432163,0.003467,0.422915,0.414912,1
23102,0.022698,0.978723,0.086736,0.332342,0.003467,0.422915,0.414912,1
23103,0.460732,0.340426,0.033145,0.421154,0.002279,0.254013,0.364035,0
23104,0.894606,0.595745,0.089138,0.515025,0.004387,0.378301,0.847807,1
23105,0.469802,0.191489,0.040861,0.212437,0.002775,0.224236,0.524561,0
23106,0.903013,0.085106,0.091419,0.347218,0.006101,0.465562,0.532456,1
23107,0.871953,0.425532,0.031194,0.502083,0.002002,0.363024,0.830702,1
23108,0.030928,0.148936,0.071694,0.146087,0.003467,0.422915,0.414912,0
23109,0.004469,0.021277,0.077249,0.482743,0.003467,0.422915,0.414912,1
23110,0.000221,0.87234,0.047106,0.311068,0.003467,0.422915,0.414912,0
23111,0.907792,0.808511,0.050588,0.422196,0.003369,0.395132,0.509211,1
23112,0.893589,0.87234,0.068632,0.687742,0.004574,0.555671,0.509211,0
23113,0.452015,0.978723,0.036718,0.610979,0.002497,0.508286,0.449123,0
23114,0.017875,0.893617,0.076468,0.448081,0.003467,0.422915,0.414912,0
23115,0.889341,0.553191,0.029783,0.371913,0.001899,0.34231,0.67807,1
23116,0.013274,0.06383,0.049538,0.417287,0.003467,0.422915,0.414912,0
23117,0.000664,0.404255,0.168338,0.624517,0.003467,0.422915,0.414912,1
23118,0.465245,0.106383,0.040951,0.248884,0.002808,0.285085,0.329386,0
23119,0.898102,0.212766,0.031254,0.212139,0.002069,0.305541,0.570614,0
23120,0.022787,0.446809,0.096944,0.495091,0.003467,0.422915,0.414912,1
23121,0.460953,0.382979,0.071725,0.58673,0.004921,0.509063,0.398246,0
23122,0.473386,0.638298,0.048097,0.457007,0.003216,0.290523,0.614912,1
23123,0.027432,0.085106,0.049388,0.167807,0.003467,0.422915,0.414912,0
23124,0.031149,0.106383,0.053321,0.141327,0.003467,0.422915,0.414912,0
23125,0.013495,0.808511,0.041431,0.636566,0.003467,0.422915,0.414912,0
23126,0.473607,0.0,0.027501,0.351979,0.001863,0.346194,0.595175,1
23127,0.88089,0.744681,0.029182,0.534662,0.001905,0.508545,0.596491,0
23128,0.884695,0.510638,0.035367,0.449122,0.002181,0.333506,0.689912,1
23129,0.451307,0.170213,0.033535,0.183428,0.001676,0.244433,0.838158,0
23130,0.451794,0.702128,0.040141,0.619161,0.002663,0.581823,0.50307,0
23131,0.004956,0.765957,0.056323,0.730437,0.003467,0.422915,0.414912,0
23132,0.008938,0.617021,0.074967,0.51443,0.003467,0.422915,0.414912,0
23133,0.456175,0.595745,0.025489,0.279232,0.001074,0.24521,0.72193,0
23134,0.894341,0.06383,0.054371,0.317168,0.003411,0.449767,0.603947,1
23135,0.903367,0.765957,0.078029,0.586284,0.005239,0.563698,0.478947,1
23136,0.907482,0.787234,0.081692,0.444362,0.005484,0.411704,0.514035,1
23137,0.459935,0.468085,0.117389,0.5964,0.007993,0.530036,0.385965,1
23138,0.004602,1.0,0.07878,0.551175,0.003467,0.422915,0.414912,0
23139,0.017521,0.851064,0.132731,0.635079,0.003467,0.422915,0.414912,1
23140,0.464625,0.765957,0.068482,0.511455,0.004776,0.509581,0.260088,1
23141,0.880448,0.06383,0.035427,0.198602,0.002327,0.289228,0.5,1
23142,0.433875,0.489362,0.054041,0.526331,0.003467,0.422915,0.414912,1
23143,0.021902,0.787234,0.057644,0.531985,0.003467,0.422915,0.414912,0
23144,0.893633,0.446809,0.07851,0.635079,0.005012,0.481616,0.749123,1
23145,0.880625,0.042553,0.100847,0.313895,0.006377,0.352408,0.791228,1
23146,0.460865,0.12766,0.032214,0.237727,0.002194,0.267478,0.384211,0
23147,0.465289,0.170213,0.02687,0.149212,0.001836,0.204557,0.487719,0
23148,0.424671,0.12766,0.055242,0.043291,0.003467,0.422915,0.414912,0
23149,0.0273,0.787234,0.059265,0.290092,0.003467,0.422915,0.414912,0
23150,0.434583,0.0,0.045785,0.272835,0.003467,0.422915,0.414912,1
23151,0.890315,0.787234,0.048397,0.864475,0.003245,0.706888,0.446053,0
23152,0.000442,0.319149,0.07926,0.526778,0.003467,0.422915,0.414912,0
23153,0.903367,0.021277,0.064609,0.426659,0.004308,0.419213,0.575877,1
23154,0.456219,0.617021,0.033235,0.477685,0.002266,0.577162,0.461842,1
23155,0.447325,0.93617,0.037048,0.638947,0.001843,0.452097,0.765789,0
23156,0.429627,0.595745,0.092771,0.628533,0.003467,0.422915,0.414912,1
23157,0.425247,0.787234,0.073256,0.29634,0.003467,0.422915,0.414912,0
23158,0.437989,0.12766,0.042182,0.077953,0.003467,0.422915,0.414912,0
23159,0.894075,0.893617,0.077669,0.718685,0.005197,0.616002,0.503509,0
23160,0.425601,0.12766,0.055242,0.063374,0.003467,0.422915,0.414912,0
23161,0.447325,0.510638,0.060016,0.678072,0.00415,0.59477,0.439035,1
23162,0.902748,0.404255,0.085385,0.567837,0.005623,0.638011,0.489035,1
23163,0.90288,0.617021,0.05212,0.257513,0.003336,0.296996,0.778947,1
23164,0.438919,0.106383,0.047046,0.101607,0.003467,0.422915,0.414912,0
23165,0.438742,0.276596,0.051759,0.39274,0.003467,0.422915,0.414912,0
23166,0.009823,0.638298,0.044824,0.484528,0.003467,0.422915,0.414912,0
23167,0.442635,0.191489,0.041672,0.097739,0.002358,0.133092,0.765789,0
23168,0.911862,0.702128,0.045124,0.499405,0.003039,0.513465,0.42807,0
23169,0.885271,0.212766,0.027921,0.206932,0.001824,0.238477,0.71886,0
23170,0.004646,1.0,0.099135,0.555043,0.003467,0.422915,0.414912,0
23171,0.907305,0.957447,0.067191,0.432461,0.00484,0.433972,0.464474,0
23172,0.030751,0.446809,0.119491,0.615144,0.003467,0.422915,0.414912,1
23173,0.001018,1.0,0.044134,0.511157,0.003467,0.422915,0.414912,0
23174,0.889784,0.404255,0.095082,0.770158,0.006606,0.72579,0.288596,1
23175,0.890049,0.595745,0.206137,0.75424,0.014449,0.765407,0.297807,1
23176,0.442989,0.06383,0.045965,0.240107,0.003095,0.329622,0.521053,0
23177,0.880979,0.021277,0.032064,0.390509,0.001973,0.347229,0.809649,1
23178,0.013937,0.574468,0.107001,0.592978,0.003467,0.422915,0.414912,1
23179,0.446839,0.085106,0.02606,0.356739,0.001595,0.34697,0.750877,0
23180,0.890226,0.191489,0.030203,0.243826,0.00184,0.359917,0.807018,0
23181,0.429052,0.702128,0.075387,0.488099,0.003467,0.422915,0.414912,0
23182,0.018052,0.12766,0.060586,0.127492,0.003467,0.422915,0.414912,0
23183,0.906907,0.191489,0.022097,0.068432,0.001381,0.063956,0.693421,0
23184,0.447502,0.595745,0.041822,0.40122,0.002871,0.326515,0.484211,1
23185,0.456528,0.893617,0.036208,0.654121,0.002405,0.536251,0.635526,0
23186,0.880669,0.702128,0.035427,0.308688,0.002212,0.212843,0.803947,0
23187,0.885094,0.170213,0.034676,0.173907,0.002239,0.252201,0.684211,0
23188,0.880625,0.893617,0.038519,0.271794,0.002387,0.233558,0.910088,0
23189,0.429627,0.787234,0.076318,0.488099,0.003467,0.422915,0.414912,0
23190,0.8985,0.021277,0.086135,0.51681,0.005598,0.430865,0.613158,1
23191,0.871731,0.851064,0.0263,0.394972,0.001531,0.394873,0.704386,0
23192,0.867174,0.489362,0.046295,0.484231,0.003155,0.396945,0.317105,1
23193,0.871864,0.319149,0.028792,0.540762,0.001886,0.590886,0.525,0
23194,0.022079,0.553191,0.073256,0.269711,0.003467,0.422915,0.414912,1
23195,0.022167,0.085106,0.044494,0.196073,0.003467,0.422915,0.414912,0
23196,4.4e-05,0.531915,0.042482,0.477388,0.003467,0.422915,0.414912,0
23197,0.451529,0.06383,0.043413,0.473073,0.002925,0.508545,0.609649,1
23198,0.030884,0.765957,0.055812,0.436031,0.003467,0.422915,0.414912,0
23199,0.907969,0.659574,0.042002,0.460875,0.003378,0.543242,0.322807,0
23200,0.903411,0.957447,0.061367,0.48795,0.003997,0.35914,0.650877,1
23201,0.008938,0.851064,0.134682,0.726867,0.003467,0.422915,0.414912,1
23202,0.912438,0.404255,0.045845,0.365516,0.002933,0.267996,0.702632,1
23203,0.424937,0.744681,0.074517,0.288605,0.003467,0.422915,0.414912,1
23204,0.867661,0.340426,0.036208,0.422047,0.002316,0.399016,0.677632,1
23205,0.868103,0.297872,0.028462,0.442874,0.001853,0.454687,0.579825,0
23206,0.469846,0.638298,0.939204,0.771199,0.062835,0.883221,0.166667,1
23207,0.898544,0.085106,0.077909,0.330854,0.005143,0.452356,0.488158,1
23208,0.017477,0.851064,0.123244,0.607557,0.003467,0.422915,0.414912,1
23209,0.031592,0.659574,0.080731,0.308242,0.003467,0.422915,0.414912,1
23210,0.898235,0.680851,0.086946,0.474115,0.003336,0.324443,0.772368,1
23211,0.451794,0.212766,0.033265,0.313151,0.002202,0.309943,0.829825,0
23212,0.452237,0.12766,0.033025,0.212586,0.002252,0.263076,0.617544,0
23213,0.877041,0.680851,0.029933,0.320887,0.001986,0.201191,0.533772,0
23214,0.026901,0.340426,0.119491,0.572002,0.003467,0.422915,0.414912,1
23215,0.0223,0.212766,0.045455,0.149212,0.003467,0.422915,0.414912,0
23216,0.468962,0.914894,0.028762,0.413419,0.001936,0.27421,0.509649,0
23217,0.442724,0.765957,0.156719,0.702916,0.010193,0.65044,0.597807,1
23218,0.473519,0.723404,0.026,0.501636,0.001708,0.470482,0.600877,0
23219,0.009336,0.212766,0.041341,0.287563,0.003467,0.422915,0.414912,0
23220,0.438343,0.893617,0.061187,0.396459,0.003467,0.422915,0.414912,0
23221,0.030707,0.425532,0.089828,0.310176,0.003467,0.422915,0.414912,1
23222,0.030795,0.425532,0.098024,0.535852,0.003467,0.422915,0.414912,1
23223,0.885448,0.723404,0.046986,0.63374,0.003172,0.629726,0.486842,1
23224,0.867528,0.425532,0.037078,0.60964,0.002432,0.732263,0.401754,1
23225,0.464448,0.617021,0.02681,0.241744,0.001795,0.221647,0.64693,0
23226,0.876244,0.638298,0.044584,0.632104,0.00301,0.823925,0.289474,1
23227,0.425689,0.787234,0.084634,0.40122,0.003467,0.422915,0.414912,1
23228,0.026901,0.0,0.060046,0.365963,0.003467,0.422915,0.414912,0
23229,0.899031,0.638298,0.096223,0.519488,0.00625,0.542983,0.482018,1
23230,0.42476,0.510638,0.082833,0.453883,0.003467,0.422915,0.414912,0
23231,0.455909,0.638298,0.063919,0.563523,0.004518,0.672708,0.211404,1
23232,0.031945,0.446809,0.074817,0.25424,0.003467,0.422915,0.414912,1
23233,0.017875,0.212766,0.074727,0.220916,0.003467,0.422915,0.414912,0
23234,0.460422,0.021277,0.034046,0.474412,0.002341,0.388918,0.452193,0
23235,0.911907,0.191489,0.043953,0.238619,0.002875,0.275764,0.664035,0
23236,0.433388,0.808511,0.073736,0.3554,0.003467,0.422915,0.414912,1
23237,0.447414,0.085106,0.032605,0.414609,0.002063,0.432677,0.642982,0
23238,0.031238,0.87234,0.056113,0.305713,0.003467,0.422915,0.414912,0
23239,0.474404,0.744681,0.036057,0.395864,0.002455,0.301916,0.40614,1
23240,0.004779,0.382979,0.119731,0.590301,0.003467,0.422915,0.414912,1
23241,0.465289,0.957447,0.037709,0.431568,0.002624,0.335318,0.337281,0
23242,0.017787,0.510638,0.083794,0.497322,0.003467,0.422915,0.414912,1
23243,0.429627,0.978723,0.06584,0.427551,0.003467,0.422915,0.414912,0
23244,0.881023,0.297872,0.029663,0.145939,0.000636,0.105645,0.662719,1
23245,0.907305,0.510638,0.125045,0.511901,0.008417,0.669342,0.397368,1
23246,0.903544,0.085106,0.044344,0.193544,0.002894,0.247022,0.753947,1
23247,0.912261,1.0,0.083944,0.390062,0.005773,0.43682,0.410526,1
23248,0.026636,0.297872,0.088928,0.335912,0.003467,0.422915,0.414912,1
23249,0.46436,0.851064,0.029723,0.432609,0.002034,0.436044,0.376316,1
23250,0.030707,0.510638,0.077489,0.294109,0.003467,0.422915,0.414912,1
23251,0.461086,0.787234,0.050498,0.485719,0.003496,0.367685,0.279825,1
23252,0.894606,0.659574,0.085625,0.499851,0.004258,0.399793,0.863596,1
23253,0.876952,0.106383,0.028672,0.164534,0.00188,0.261264,0.607018,0
23254,0.451352,0.680851,0.03996,0.545225,0.002582,0.601243,0.644737,0
23255,0.474227,0.893617,0.027981,0.245909,0.001645,0.106939,0.859649,1
23256,0.469669,0.170213,0.02588,0.131062,0.001728,0.164423,0.719298,0
23257,0.912261,0.659574,0.083704,0.514133,0.005787,0.608752,0.24386,1
23258,0.875979,0.021277,0.031884,0.316275,0.000995,0.318229,0.769298,0
23259,0.447148,0.765957,0.073166,0.742487,0.005231,0.664164,0.316228,1
23260,0.442989,0.468085,0.064729,0.594912,0.004333,0.488348,0.587719,1
23261,0.027477,0.148936,0.051219,0.147426,0.003467,0.422915,0.414912,0
23262,0.425689,0.212766,0.067281,0.246504,0.003467,0.422915,0.414912,0
23263,0.47343,0.468085,0.049688,0.38069,0.00339,0.248058,0.616667,1
23264,0.907924,0.297872,0.072655,0.479173,0.005004,0.661833,0.250439,1
23265,0.424671,0.787234,0.085235,0.29396,0.003467,0.422915,0.414912,1
23266,0.030751,0.361702,0.088807,0.583904,0.003467,0.422915,0.414912,1
23267,0.469758,0.553191,0.060676,0.613954,0.004227,0.586225,0.286842,1
23268,0.461086,0.276596,0.02591,0.125558,0.001739,0.085966,0.659211,0
23269,0.473917,0.510638,0.066531,0.653972,0.004468,0.520974,0.570614,1
23270,0.00031,0.765957,0.194548,0.665873,0.003467,0.422915,0.414912,1
23271,0.897969,0.06383,0.081812,0.356144,0.004886,0.454169,0.750439,1
23272,0.455688,1.0,0.036838,0.555043,0.002528,0.484205,0.682456,0
23273,0.885182,0.510638,0.029302,0.516959,0.002013,0.520456,0.312719,0
23274,0.872307,0.851064,0.035937,0.398393,0.002075,0.294666,0.895175,1
23275,0.876023,0.93617,0.028402,0.414609,0.000951,0.251165,0.813158,1
23276,0.468873,0.297872,0.028071,0.466379,0.001876,0.192128,0.688596,0
23277,0.465466,0.297872,0.043833,0.449717,0.003031,0.481875,0.283333,1
23278,0.889385,0.893617,0.050438,0.502678,0.002345,0.396686,0.72807,1
23279,0.455865,0.042553,0.038129,0.36983,0.002603,0.440445,0.552632,0
23280,0.447724,0.659574,0.055362,0.640137,0.003828,0.573278,0.385965,1
23281,0.465156,0.553191,0.050108,0.468313,0.003502,0.519161,0.110088,1
23282,4.4e-05,0.021277,0.056443,0.41089,0.003467,0.422915,0.414912,1
23283,0.005309,0.851064,0.089798,0.68075,0.003467,0.422915,0.414912,1
23284,0.456705,0.319149,0.036478,0.610533,0.002484,0.542724,0.548246,1
23285,0.885138,0.276596,0.186922,0.483041,0.01243,0.440963,0.484211,1
23286,0.90788,0.617021,0.075928,0.539274,0.005044,0.529259,0.467982,1
23287,0.005265,0.148936,0.075958,0.221958,0.003467,0.422915,0.414912,0
23288,0.000398,0.06383,0.090759,0.366855,0.003467,0.422915,0.414912,0
23289,0.875935,0.12766,0.019365,0.168551,0.001356,0.266442,0.893421,0
23290,0.894075,0.638298,0.070283,0.59402,0.00483,0.641895,0.439474,0
23291,0.446883,0.446809,0.043653,0.477983,0.002968,0.389436,0.592544,1
23292,0.876775,0.93617,0.028822,0.499405,0.00184,0.274469,0.728947,0
23293,0.876908,0.106383,0.028612,0.159476,0.001712,0.263594,0.590351,0
23294,0.425114,0.106383,0.056923,0.133591,0.003467,0.422915,0.414912,0
23295,0.889916,0.0,0.096643,0.588515,0.006448,0.494821,0.562719,0
23296,0.86828,0.340426,0.030954,0.451354,0.001917,0.335836,0.857456,1
23297,0.902526,0.382979,0.15789,0.544332,0.010386,0.404972,0.648246,1
23298,0.451042,0.489362,0.043413,0.688188,0.002916,0.617815,0.414474,1
23299,0.867838,0.659574,0.034736,0.571556,0.002275,0.691093,0.264474,1
23300,0.004734,0.0,0.106611,0.541654,0.003467,0.422915,0.414912,0
23301,0.890315,0.06383,0.032034,0.338292,0.001986,0.419731,0.67193,0
23302,0.009646,0.106383,0.041281,0.321035,0.003467,0.422915,0.414912,0
23303,0.885049,0.829787,0.136003,0.538084,0.009076,0.400311,0.540351,1
23304,0.442901,1.0,0.05206,0.362095,0.003569,0.373123,0.423246,1
23305,0.911243,0.106383,0.036538,0.14698,0.002362,0.277059,0.708772,0
23306,0.893987,0.893617,0.0789,0.60845,0.004144,0.458571,0.791228,1
23307,0.424893,0.765957,0.080611,0.331895,0.003467,0.422915,0.414912,1
23308,0.911862,0.978723,0.095382,0.450015,0.00634,0.416882,0.574123,1
23309,0.451883,0.0,0.034346,0.467718,0.00232,0.411963,0.517105,0
23310,0.429362,0.638298,0.077519,0.543291,0.003467,0.422915,0.414912,1
23311,0.446883,0.297872,0.032275,0.292175,0.000976,0.222683,0.765789,0
23312,0.907438,0.595745,0.090098,0.482148,0.006091,0.523045,0.382018,1
23313,0.005,0.765957,0.042572,0.689676,0.003467,0.422915,0.414912,0
23314,0.447281,0.446809,0.083944,0.717048,0.005818,0.648369,0.359649,1
23315,0.451529,0.595745,0.038699,0.413716,0.001379,0.378301,0.726316,0
23316,0.026857,0.553191,0.130569,0.604731,0.003467,0.422915,0.414912,1
23317,0.894031,0.531915,0.074967,0.651592,0.004913,0.688503,0.541667,1
23318,0.460334,0.361702,0.101747,0.512645,0.006992,0.591403,0.192982,1
23319,0.455909,0.06383,0.036358,0.333234,0.002486,0.389177,0.591667,1
23320,0.880448,1.0,0.056263,0.439304,0.003712,0.398239,0.579386,1
23321,0.880492,0.12766,0.033746,0.175989,0.002185,0.263594,0.597807,0
23322,0.46113,0.680851,0.031134,0.428593,0.002127,0.410927,0.183772,0
23323,0.459891,0.255319,0.030893,0.338738,0.001826,0.307613,0.746053,1
23324,0.460688,0.170213,0.027021,0.176287,0.001811,0.218281,0.620614,0
23325,0.437945,0.851064,0.046806,0.320143,0.003467,0.422915,0.414912,0
23326,0.43883,0.170213,0.047046,0.107409,0.003467,0.422915,0.414912,0
23327,0.898323,0.191489,0.044464,0.228652,0.002871,0.300363,0.742544,0
23328,0.885359,0.234043,0.01291,0.095507,0.000841,0.13102,0.776316,0
23329,0.446662,0.744681,0.183409,0.785034,0.012154,0.757639,0.517105,1
23330,0.86713,0.957447,0.034226,0.379649,0.002331,0.161574,0.493421,0
23331,0.03137,0.723404,0.114987,0.550729,0.003467,0.422915,0.414912,1
23332,0.912216,0.893617,0.053291,0.401815,0.003585,0.366132,0.428509,0
23333,0.000398,0.617021,0.074817,0.488545,0.003467,0.422915,0.414912,0
23334,0.018229,0.574468,0.046866,0.513984,0.003467,0.422915,0.414912,0
23335,0.894474,0.404255,0.07878,0.717197,0.005363,0.73304,0.465351,1
23336,0.008849,0.957447,0.041642,0.44942,0.003467,0.422915,0.414912,0
23337,0.889784,0.06383,0.064069,0.487652,0.004281,0.515277,0.498684,1
23338,0.027034,0.829787,0.109253,0.419518,0.003467,0.422915,0.414912,1
23339,0.443432,0.148936,0.032335,0.192056,0.001934,0.250129,0.765789,0
23340,0.885271,0.0,0.03972,0.486611,0.002678,0.372346,0.561842,0
23341,0.429273,0.531915,0.0916,0.461767,0.003467,0.422915,0.414912,1
23342,0.880846,0.255319,0.029062,0.290687,0.001843,0.323408,0.747368,1
23343,0.89381,0.297872,0.038669,0.549241,0.002636,0.515536,0.425877,0
23344,0.434317,0.744681,0.053351,0.354061,0.003467,0.422915,0.414912,1
23345,0.005088,0.12766,0.056323,0.237429,0.003467,0.422915,0.414912,1
23346,0.470023,0.042553,0.02648,0.181196,0.001793,0.283791,0.508772,0
23347,0.468917,0.382979,0.054191,0.536001,0.003685,0.455981,0.347807,1
23348,0.866953,0.489362,0.034226,0.361202,0.002304,0.256603,0.710965,0
23349,0.871953,0.978723,0.047856,0.353169,0.003112,0.319524,0.703509,1
23350,0.424848,0.808511,0.058394,0.33859,0.003467,0.422915,0.414912,0
23351,0.907482,0.106383,0.048037,0.2108,0.003261,0.294666,0.46886,0
23352,0.018141,0.255319,0.07932,0.308539,0.003467,0.422915,0.414912,1
23353,0.455865,0.297872,0.032935,0.282356,0.000976,0.131279,0.897368,0
23354,0.429583,0.510638,0.081092,0.362243,0.003467,0.422915,0.414912,1
23355,0.898766,0.893617,0.05239,0.566201,0.003288,0.519161,0.575,0
23356,0.429539,0.553191,0.084034,0.40717,0.003467,0.422915,0.414912,1
23357,0.443432,0.553191,0.073916,0.498215,0.005397,0.656655,0.336842,1
23358,0.456661,1.0,0.036718,0.542993,0.002457,0.485241,0.604825,1
23359,0.456573,0.319149,0.041101,0.684171,0.002713,0.61885,0.544298,1
23360,0.871687,0.234043,0.024709,0.165427,0.000821,0.119368,0.886404,0
23361,0.433476,0.723404,0.075117,0.534067,0.003467,0.422915,0.414912,1
23362,0.880536,0.87234,0.037408,0.481107,0.002491,0.451838,0.538596,0
23363,0.898589,0.255319,0.02582,0.177923,0.001672,0.211548,0.780263,0
23364,0.469625,0.702128,0.05308,0.455965,0.003614,0.52667,0.205263,1
